userId	UserName	Room name	Chat messages	Time (PT)	Time (UTC)
31_5f1bb899-104b-11e4-b281-22000ad2b690	ZIZOU	ARAB_TQCWEPLPBA	'ياربع	2014-07-21 07:40:39	2014-07-21 14:40:39
31_2b3bba04-1084-11e4-b281-22000ad2b690	بني قريش	ARAB_TQCWEPLPBA	'شلون ادخل قبيله 	2014-07-20 20:58:21	2014-07-21 03:58:21
31_dc725cbf-0e8e-11e4-b281-22000ad2b690	ثامر الجهني	ARAB_TQCWEPLPBA	'ابي قبيله	2014-07-21 07:45:19	2014-07-21 14:45:19
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	ARAB_TQCWEPLPBA	'هلا 	2014-07-20 20:59:50	2014-07-21 03:59:50
31_5e3b03f1-ffe6-11e3-b281-22000ad2b690	FIK13	ARAB_TQCWEPLPBA	'سلام عليكم	2014-07-21 08:07:39	2014-07-21 15:07:39
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	ARAB_TQCWEPLPBA	'نط من على السور	2014-07-20 21:00:27	2014-07-21 04:00:27
31_89721297-03e8-11e4-b281-22000ad2b690	بني قحقول	ARAB_TQCWEPLPBA	'هلا	2014-07-21 08:08:59	2014-07-21 15:08:59
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	ARAB_TQCWEPLPBA	'ههههههههه	2014-07-20 21:00:40	2014-07-21 04:00:40
31_6c51b0b4-0bd4-11e4-b281-22000ad2b690	KWFORCE	ARAB_TQCWEPLPBA	'شمر	2014-07-21 08:14:17	2014-07-21 15:14:17
31_05935ccf-1088-11e4-b281-22000ad2b690	مصطفى الرميثي	ARAB_TQCWEPLPBA	'هلو	2014-07-20 21:01:15	2014-07-21 04:01:15
31_6c51b0b4-0bd4-11e4-b281-22000ad2b690	KWFORCE	ARAB_TQCWEPLPBA	'في اسمه شمر صح	2014-07-21 08:14:26	2014-07-21 15:14:26
31_2c006ed9-0f92-11e4-b281-22000ad2b690	BY KROVR	ARAB_TQCWEPLPBA	'السلام عليكم	2014-07-20 21:04:16	2014-07-21 04:04:16
31_63961c9e-0ffa-11e4-b281-22000ad2b690	منذر الملحم	ARAB_TQCWEPLPBA	'السلام عليكم	2014-07-21 08:20:07	2014-07-21 15:20:07
31_b4486d21-1088-11e4-b281-22000ad2b690	يــاســر	ARAB_TQCWEPLPBA	'وعليكم السلام	2014-07-20 21:04:47	2014-07-21 04:04:47
31_63961c9e-0ffa-11e4-b281-22000ad2b690	منذر الملحم	ARAB_TQCWEPLPBA	'ابي قبيلة	2014-07-21 08:20:11	2014-07-21 15:20:11
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	ARAB_TQCWEPLPBA	'هايي لووو كيكرز 	2014-07-20 21:06:36	2014-07-21 04:06:36
31_54b8520c-0ede-11e4-b281-22000ad2b690	LIL SOULZ X	ARAB_TQCWEPLPBA	'العبه خايسه الصراحه 	2014-07-21 08:22:17	2014-07-21 15:22:17
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	ARAB_TQCWEPLPBA	'شو بدك خيو	2014-07-20 21:07:03	2014-07-21 04:07:03
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	ARAB_TQCWEPLPBA	'وانت اخس	2014-07-21 08:22:25	2014-07-21 15:22:25
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	ARAB_TQCWEPLPBA	'شو بدو هذا 	2014-07-20 21:07:27	2014-07-21 04:07:27
31_a71775e7-0e98-11e4-b281-22000ad2b690	MALIK_V2	ARAB_TQCWEPLPBA	'الو	2014-07-21 08:49:05	2014-07-21 15:49:05
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	ARAB_TQCWEPLPBA	'بدو حبي وعطيتوه 	2014-07-20 21:07:38	2014-07-21 04:07:38
31_63961c9e-0ffa-11e4-b281-22000ad2b690	منذر الملحم	ARAB_TQCWEPLPBA	'السلام عليكم	2014-07-21 09:07:08	2014-07-21 16:07:08
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	ARAB_TQCWEPLPBA	'ما عم يرد 	2014-07-20 21:08:36	2014-07-21 04:08:36
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	ARAB_TQCWEPLPBA	'السلام	2014-07-21 09:18:22	2014-07-21 16:18:22
31_04a64617-108c-11e4-b281-22000ad2b690	THE TANK	ARAB_TQCWEPLPBA	'هلا	2014-07-20 21:19:05	2014-07-21 04:19:05
31_c96ca0d5-1009-11e4-b281-22000ad2b690	NAWRAS	ARAB_TQCWEPLPBA	'مساء الخبر	2014-07-21 09:27:47	2014-07-21 16:27:47
31_b884c444-0d66-11e4-b281-22000ad2b690	عبيد ع الراجحي	ARAB_TQCWEPLPBA	'hla	2014-07-20 21:19:33	2014-07-21 04:19:33
31_694fef9a-0f30-11e4-b281-22000ad2b690	ولد الدرمكي	ARAB_TQCWEPLPBA	'هلا	2014-07-21 09:28:35	2014-07-21 16:28:35
31_9cad0c19-0049-11e4-b281-22000ad2b690	عزووز	ARAB_TQCWEPLPBA	'سلام	2014-07-20 21:46:32	2014-07-21 04:46:32
31_affea02c-0f54-11e4-b281-22000ad2b690	القعقاع التميمي	ARAB_TQCWEPLPBA	'سلام	2014-07-21 09:35:04	2014-07-21 16:35:04
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	ARAB_TQCWEPLPBA	'السلام	2014-07-20 22:08:43	2014-07-21 05:08:43
31_079bf18e-0d28-11e4-b281-22000ad2b690	ابو عتب	ARAB_TQCWEPLPBA	'باك	2014-07-21 09:51:08	2014-07-21 16:51:08
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'هلا	2014-07-20 22:14:52	2014-07-21 05:14:52
31_079bf18e-0d28-11e4-b281-22000ad2b690	ابو عتب	ARAB_TQCWEPLPBA	'برب	2014-07-21 09:51:11	2014-07-21 16:51:11
31_4d4ba2d2-0d6d-11e4-b281-22000ad2b690	بقيق	ARAB_TQCWEPLPBA	'هلابك	2014-07-20 22:15:14	2014-07-21 05:15:14
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	ARAB_TQCWEPLPBA	'قبيلة من يبي	2014-07-21 09:55:08	2014-07-21 16:55:08
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'في قبيلة ابي انضم لقبيلة في احد يعرف وشلون	2014-07-20 22:15:22	2014-07-21 05:15:22
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	ARAB_TQCWEPLPBA	'ممتلى ٥٠/٥٠	2014-07-21 09:55:31	2014-07-21 16:55:31
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'يا بقيق تكفى علمني وشلون	2014-07-20 22:16:07	2014-07-21 05:16:07
31_698a2fe7-105f-11e4-b281-22000ad2b690	BSO0OLY_KSA	ARAB_TQCWEPLPBA	'هلاا	2014-07-21 09:55:36	2014-07-21 16:55:36
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'في احد يعرف	2014-07-20 22:17:17	2014-07-21 05:17:17
31_698a2fe7-105f-11e4-b281-22000ad2b690	BSO0OLY_KSA	ARAB_TQCWEPLPBA	'هلات	2014-07-21 09:56:58	2014-07-21 16:56:58
31_05f3c83f-1089-11e4-b281-22000ad2b690	قريت الفارس فهد	ARAB_TQCWEPLPBA	'السلا عليكم	2014-07-20 22:20:05	2014-07-21 05:20:05
31_712ebb62-0f55-11e4-b281-22000ad2b690	LEGENDARY	ARAB_TQCWEPLPBA	'السلام عليكم	2014-07-21 09:59:04	2014-07-21 16:59:04
31_dc0d7c3f-0dfb-11e4-b281-22000ad2b690	برستيج	ARAB_TQCWEPLPBA	'ً	2014-07-20 22:21:26	2014-07-21 05:21:26
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'وعليكم السلام	2014-07-21 09:59:43	2014-07-21 16:59:43
31_dc0d7c3f-0dfb-11e4-b281-22000ad2b690	برستيج	ARAB_TQCWEPLPBA	'تعالوو	2014-07-20 22:21:31	2014-07-21 05:21:31
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	ARAB_TQCWEPLPBA	'وعليكم السلام	2014-07-21 10:00:29	2014-07-21 17:00:29
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'عطني دعوة	2014-07-20 22:23:36	2014-07-21 05:23:36
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'الجويه	2014-07-21 10:01:03	2014-07-21 17:01:03
31_dc0d7c3f-0dfb-11e4-b281-22000ad2b690	برستيج	ARAB_TQCWEPLPBA	'ً	2014-07-20 22:26:45	2014-07-21 05:26:45
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'سلملي علا خالد 	2014-07-21 10:01:29	2014-07-21 17:01:29
31_dc0d7c3f-0dfb-11e4-b281-22000ad2b690	برستيج	ARAB_TQCWEPLPBA	'هههههههههههههههههه	2014-07-20 22:26:51	2014-07-21 05:26:51
31_698a2fe7-105f-11e4-b281-22000ad2b690	BSO0OLY_KSA	ARAB_TQCWEPLPBA	'الــســ(ٌٍِْعَّٰـلٌٍُْٓيٌُِّـكٌٍَُّْم)ٌٍٍــــــــلام 	2014-07-21 10:09:05	2014-07-21 17:09:05
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حياكم	2014-07-20 22:28:47	2014-07-21 05:28:47
31_97c9846d-01a5-11e4-b281-22000ad2b690	YAYA 89	ARAB_TQCWEPLPBA	'من يبي يدخل بالقبيله	2014-07-21 10:30:32	2014-07-21 17:30:32
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'ان شاء الله بيكون من افضل القباءل	2014-07-20 22:29:00	2014-07-21 05:29:00
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حياكم الله	2014-07-21 10:43:06	2014-07-21 17:43:06
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'وبذكركم خذا الكلام 	2014-07-20 22:29:09	2014-07-21 05:29:09
31_f4542ef9-0ed2-11e4-b281-22000ad2b690	فيصل٥١١	ARAB_TQCWEPLPBA	'السلام	2014-07-21 10:43:25	2014-07-21 17:43:25
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'برستيج	2014-07-20 22:30:08	2014-07-21 05:30:08
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'وعليكم السلام	2014-07-21 10:44:23	2014-07-21 17:44:23
31_05f3c83f-1089-11e4-b281-22000ad2b690	قريت الفارس فهد	ARAB_TQCWEPLPBA	'ا	2014-07-20 22:31:04	2014-07-21 05:31:04
31_2b3bba04-1084-11e4-b281-22000ad2b690	بني قريش	ARAB_TQCWEPLPBA	'هلا	2014-07-21 10:51:44	2014-07-21 17:51:44
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'هلا	2014-07-20 22:31:10	2014-07-21 05:31:10
31_7849b0b0-0ebd-11e4-b281-22000ad2b690	CMAX	ARAB_TQCWEPLPBA	'ابي كلان	2014-07-21 10:52:52	2014-07-21 17:52:52
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'هلا	2014-07-20 22:31:17	2014-07-21 05:31:17
31_788dfaf7-10ef-11e4-b281-22000ad2b690	ALBLOOSHI	ARAB_TQCWEPLPBA	'هلا	2014-07-21 11:00:40	2014-07-21 18:00:40
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حياكم الله بقبيلتي	2014-07-20 22:31:24	2014-07-21 05:31:24
31_45c9a142-1027-11e4-b281-22000ad2b690	اليث الابيض	ARAB_TQCWEPLPBA	'هلا فيك	2014-07-21 11:01:39	2014-07-21 18:01:39
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'ان شاء الله نكون اقوى قبيلة	2014-07-20 22:31:44	2014-07-21 05:31:44
31_788dfaf7-10ef-11e4-b281-22000ad2b690	ALBLOOSHI	ARAB_TQCWEPLPBA	'هلا	2014-07-21 11:04:12	2014-07-21 18:04:12
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'ونشارك بمسابقة الجواهر	2014-07-20 22:31:44	2014-07-21 05:31:44
31_73245c22-bfdf-11e3-a92c-12313b09a242	سعيد	ARAB_TQCWEPLPBA	'انعلت اله	2014-07-21 11:06:10	2014-07-21 18:06:10
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'تركي تجي؟	2014-07-20 22:31:56	2014-07-21 05:31:56
31_73245c22-bfdf-11e3-a92c-12313b09a242	سعيد	ARAB_TQCWEPLPBA	'فيكم	2014-07-21 11:06:20	2014-07-21 18:06:20
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'كم ترتيبكم علا القبال	2014-07-20 22:32:03	2014-07-21 05:32:03
31_73245c22-bfdf-11e3-a92c-12313b09a242	سعيد	ARAB_TQCWEPLPBA	'كليب مجنين	2014-07-21 11:07:11	2014-07-21 18:07:11
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'١٩١  ان شاء الله نوثل الاول 	2014-07-20 22:32:22	2014-07-21 05:32:22
31_788dfaf7-10ef-11e4-b281-22000ad2b690	ALBLOOSHI	ARAB_TQCWEPLPBA	'هلا شباب	2014-07-21 11:11:43	2014-07-21 18:11:43
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'انشالله توصلون	2014-07-20 22:32:36	2014-07-21 05:32:36
31_7ade2f5a-fb33-11e3-b281-22000ad2b690	STRUGGLER	ARAB_TQCWEPLPBA	'يعيال ابي قبيله	2014-07-21 11:15:18	2014-07-21 18:15:18
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'انا ترتيبنا ٩ 	2014-07-20 22:32:55	2014-07-21 05:32:55
31_439339f6-0b51-11e4-b281-22000ad2b690	خشم الزينه	ARAB_TQCWEPLPBA	'تبي تسوي قبيله ولا تنضم	2014-07-21 11:19:06	2014-07-21 18:19:06
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'انا صارلي  يومين باللعبة	2014-07-20 22:33:10	2014-07-21 05:33:10
31_3a3d73a4-ffc5-11e3-b281-22000ad2b690	FISSL490138	ARAB_TQCWEPLPBA	'الووو	2014-07-21 11:23:42	2014-07-21 18:23:42
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'داعععس ان شاء الله 	2014-07-20 22:33:10	2014-07-21 05:33:10
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حيا الله الجميع	2014-07-21 11:24:44	2014-07-21 18:24:44
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'بلفل القرية بسرعة	2014-07-20 22:33:10	2014-07-21 05:33:10
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'هلا	2014-07-21 11:30:14	2014-07-21 18:30:14
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'وبرفع خناجري	2014-07-20 22:33:11	2014-07-21 05:33:11
31_1be70570-0eba-11e4-b281-22000ad2b690	ابو عتوق911	ARAB_TQCWEPLPBA	'هلا	2014-07-21 11:39:30	2014-07-21 18:39:30
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'كفو	2014-07-20 22:33:11	2014-07-21 05:33:11
31_1be70570-0eba-11e4-b281-22000ad2b690	ابو عتوق911	ARAB_TQCWEPLPBA	'هلا	2014-07-21 11:39:35	2014-07-21 18:39:35
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'عايد 	2014-07-20 22:33:46	2014-07-21 05:33:46
31_f9310069-10ed-11e4-b281-22000ad2b690	لم لم	ARAB_TQCWEPLPBA	'الب	2014-07-21 11:43:48	2014-07-21 18:43:48
31_872e4d9c-0e1b-11e4-b281-22000ad2b690	ام صلال بن اصن	ARAB_TQCWEPLPBA	'داعش	2014-07-20 22:33:51	2014-07-21 05:33:51
31_e3d1e9fc-0fb9-11e4-b281-22000ad2b690	أرمادا	ARAB_TQCWEPLPBA	'هبلاا	2014-07-21 11:44:02	2014-07-21 18:44:02
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'دقيقه ابي اشوف كريتك	2014-07-20 22:33:55	2014-07-21 05:33:55
31_e3d1e9fc-0fb9-11e4-b281-22000ad2b690	أرمادا	ARAB_TQCWEPLPBA	'داداد	2014-07-21 11:44:13	2014-07-21 18:44:13
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حياك تركي 	2014-07-20 22:34:29	2014-07-21 05:34:29
31_f9310069-10ed-11e4-b281-22000ad2b690	لم لم	ARAB_TQCWEPLPBA	'بدر	2014-07-21 11:44:38	2014-07-21 18:44:38
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	ARAB_TQCWEPLPBA	'لا عندي قبيلة	2014-07-20 22:34:38	2014-07-21 05:34:38
31_4604f6d3-0a32-11e4-b281-22000ad2b690	حمد الهاجري	ARAB_TQCWEPLPBA	'الووووو	2014-07-21 11:46:38	2014-07-21 18:46:38
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'ماشي	2014-07-20 22:34:48	2014-07-21 05:34:48
31_4604f6d3-0a32-11e4-b281-22000ad2b690	حمد الهاجري	ARAB_TQCWEPLPBA	'سلام علييكم	2014-07-21 11:47:18	2014-07-21 18:47:18
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حياكم الله	2014-07-20 22:38:24	2014-07-21 05:38:24
31_626e986c-03dc-11e4-b281-22000ad2b690	PRÏÑČË ŸÃŚĒÊŃ	ARAB_TQCWEPLPBA	'اريد مجلس قبيلة	2014-07-21 12:02:59	2014-07-21 19:02:59
31_315d3762-1067-11e4-b281-22000ad2b690	IFLOODZA	ARAB_TQCWEPLPBA	'السلام عليكم في عربب؟!	2014-07-20 22:46:23	2014-07-21 05:46:23
31_626e986c-03dc-11e4-b281-22000ad2b690	PRÏÑČË ŸÃŚĒÊŃ	ARAB_TQCWEPLPBA	'ابي مجلس قبيلة	2014-07-21 12:04:01	2014-07-21 19:04:01
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	ARAB_TQCWEPLPBA	'هلا	2014-07-20 22:46:59	2014-07-21 05:46:59
31_626e986c-03dc-11e4-b281-22000ad2b690	PRÏÑČË ŸÃŚĒÊŃ	ARAB_TQCWEPLPBA	'يا شيوخ	2014-07-21 12:04:09	2014-07-21 19:04:09
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	ARAB_TQCWEPLPBA	'ابي قبيله	2014-07-20 22:47:14	2014-07-21 05:47:14
31_95540658-03eb-11e4-b281-22000ad2b690	M7MD_	ARAB_TQCWEPLPBA	'زق	2014-07-21 12:11:32	2014-07-21 19:11:32
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	ARAB_TQCWEPLPBA	'حياكم	2014-07-20 22:51:19	2014-07-21 05:51:19
31_95540658-03eb-11e4-b281-22000ad2b690	M7MD_	ARAB_TQCWEPLPBA	'اع**	2014-07-21 12:11:36	2014-07-21 19:11:36
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	ARAB_TQCWEPLPBA	'السلام وعليكم	2014-07-20 22:54:12	2014-07-21 05:54:12
31_2d406100-099a-11e4-b281-22000ad2b690	خالد ٥٨٥	ARAB_TQCWEPLPBA	'هلا	2014-07-21 12:13:41	2014-07-21 19:13:41
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	ARAB_TQCWEPLPBA	'ردو السلام	2014-07-20 22:54:21	2014-07-21 05:54:21
31_2d406100-099a-11e4-b281-22000ad2b690	خالد ٥٨٥	ARAB_TQCWEPLPBA	'!	2014-07-21 12:13:44	2014-07-21 19:13:44
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	ARAB_TQCWEPLPBA	'الو	2014-07-20 22:55:54	2014-07-21 05:55:54
31_95540658-03eb-11e4-b281-22000ad2b690	M7MD_	ARAB_TQCWEPLPBA	'هلا	2014-07-21 12:14:29	2014-07-21 19:14:29
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	ARAB_TQCWEPLPBA	'شباب	2014-07-20 22:55:59	2014-07-21 05:55:59
31_e9b46df1-10ea-11e4-b281-22000ad2b690	THEKINGMLIV	ARAB_TQCWEPLPBA	'السلام عليكم	2014-07-21 12:20:45	2014-07-21 19:20:45
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'هلا	2014-07-20 23:07:15	2014-07-21 06:07:15
31_2f40d481-0e00-11e4-b281-22000ad2b690	KING M7MD	ARAB_TQCWEPLPBA	'ابي كلان	2014-07-21 12:24:13	2014-07-21 19:24:13
31_c85511ac-0417-11e4-b281-22000ad2b690	NAWAF5681	ARAB_TQCWEPLPBA	'قبيله	2014-07-20 23:10:37	2014-07-21 06:10:37
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'شابارابا شبارابا شبربشابا شبارا شبرب بقرب شبرب بقرب	2014-07-21 12:42:00	2014-07-21 19:42:00
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حياكم الله	2014-07-20 23:14:29	2014-07-21 06:14:29
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'**	2014-07-21 12:42:05	2014-07-21 19:42:05
31_c14d1ea5-0c99-11e4-b281-22000ad2b690	عايد 506	ARAB_TQCWEPLPBA	'حيا الله الجميع	2014-07-20 23:17:35	2014-07-21 06:17:35
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'زق	2014-07-21 12:42:16	2014-07-21 19:42:16
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'هلا عايد 	2014-07-20 23:21:32	2014-07-21 06:21:32
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'**	2014-07-21 12:42:20	2014-07-21 19:42:20
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'عايد	2014-07-20 23:22:34	2014-07-21 06:22:34
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'**ييس	2014-07-21 12:42:27	2014-07-21 19:42:27
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'ابي انضم لقبيلتك	2014-07-20 23:22:47	2014-07-21 06:22:47
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'**سسسس	2014-07-21 12:42:32	2014-07-21 19:42:32
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'انا وصديقي	2014-07-20 23:22:55	2014-07-21 06:22:55
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'**سسك	2014-07-21 12:42:43	2014-07-21 19:42:43
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'بس شلون	2014-07-20 23:23:04	2014-07-21 06:23:04
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'**ي	2014-07-21 12:42:49	2014-07-21 19:42:49
31_84943cd7-0958-11e4-b281-22000ad2b690	السعاده	ARAB_TQCWEPLPBA	'خخخخ	2014-07-20 23:32:07	2014-07-21 06:32:07
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'استغفرالله	2014-07-21 12:42:57	2014-07-21 19:42:57
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'هلا	2014-07-20 23:48:22	2014-07-21 06:48:22
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'بس كنت اجرب	2014-07-21 12:43:01	2014-07-21 19:43:01
31_e8e5bceb-107e-11e4-b281-22000ad2b690	بني عبدالله	ARAB_TQCWEPLPBA	'هلا	2014-07-20 23:57:50	2014-07-21 06:57:50
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'***	2014-07-21 12:43:04	2014-07-21 19:43:04
31_a614861c-03fc-11e4-b281-22000ad2b690	MLOOKE	ARAB_TQCWEPLPBA	'طيز	2014-07-21 00:07:39	2014-07-21 07:07:39
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'س**ي	2014-07-21 12:43:10	2014-07-21 19:43:10
31_f543a881-0ef5-11e4-b281-22000ad2b690	ROOROO157	ARAB_TQCWEPLPBA	'سلام	2014-07-21 00:24:23	2014-07-21 07:24:23
31_bf6542e5-ff8d-11e3-b281-22000ad2b690	فـيصل	ARAB_TQCWEPLPBA	'س**	2014-07-21 12:43:15	2014-07-21 19:43:15
31_f543a881-0ef5-11e4-b281-22000ad2b690	ROOROO157	ARAB_TQCWEPLPBA	'هلا بالشباب	2014-07-21 00:24:32	2014-07-21 07:24:32
31_59502c6f-e3ce-11e3-b281-22000ad2b690	المرجله	ARAB_TQCWEPLPBA	'دعم 	2014-07-21 12:44:00	2014-07-21 19:44:00
31_2d406100-099a-11e4-b281-22000ad2b690	خالد ٥٨٥	ARAB_TQCWEPLPBA	'هلا	2014-07-21 00:26:50	2014-07-21 07:26:50
31_59502c6f-e3ce-11e3-b281-22000ad2b690	المرجله	ARAB_TQCWEPLPBA	'فيصل ود من انته	2014-07-21 12:44:12	2014-07-21 19:44:12
